Customer ID,Recency,Frequency,Monetary,Group
15218.0,10,21,11311.66,Top Customers
15219.0,175,2,685.45,Old Infrequent
15220.0,51,6,1758.92,Old Top Customers
15221.0,365,4,1702.0,Old Top Customers
15222.0,318,11,3415.66,Old Top Customers
15223.0,225,5,1117.1,Old Top Customers
15224.0,357,5,837.26,Old Top Customers
15225.0,233,1,409.4,Old Infrequent
15226.0,310,1,154.41,Old Infrequent
15227.0,36,9,2488.49,Old Top Customers
15228.0,65,6,5570.52,Old Top Customers
15229.0,585,1,160.5,Old Infrequent
15230.0,238,2,429.6,Old Infrequent
15231.0,595,1,228.36,Old Infrequent
15232.0,112,2,612.06,Old Infrequent
15233.0,400,1,59.4,Old Infrequent
15234.0,276,1,197.0,Old Infrequent
15235.0,217,16,2772.76,Old Top Customers
15236.0,298,1,321.05,Old Infrequent
15237.0,1,4,1412.32,Top Customers
15238.0,28,3,1056.54,New Customers
15239.0,9,2,764.34,New Customers
15240.0,44,12,4320.45,Old Top Customers
15241.0,66,11,3032.31,Old Top Customers
15242.0,421,1,302.04,Old Infrequent
15243.0,73,2,927.28,New Customers
15244.0,64,3,850.18,New Customers
15245.0,133,8,4610.84,Old Top Customers
15246.0,237,3,780.4,Old Infrequent
15247.0,121,3,967.11,Old Top Customers
15248.0,410,3,1865.03,Old Infrequent
15249.0,31,18,9147.15,Top Customers
15250.0,640,1,60.0,Old Infrequent
15251.0,8,21,20118.92,Top Customers
15252.0,35,5,2053.06,Old Top Customers
15253.0,15,8,2035.39,Top Customers
15254.0,126,3,1073.4,Old Top Customers
15255.0,66,9,3637.17,Old Top Customers
15256.0,148,2,170.4,Old Infrequent
15257.0,280,2,600.9,Old Infrequent
15258.0,168,2,623.16,Old Infrequent
15259.0,512,4,1182.38,Old Infrequent
15260.0,99,25,8660.03,Old Top Customers
15261.0,134,4,1508.0,Old Top Customers
15262.0,323,3,418.82,Old Infrequent
15263.0,106,1,156.51,Old Infrequent
15264.0,63,2,844.2,New Customers
15265.0,150,4,3345.64,Old Top Customers
15266.0,337,5,852.21,Old Top Customers
15267.0,21,5,1717.36,New Customers
15268.0,478,3,941.25,Old Infrequent
15269.0,23,3,1225.36,New Customers
15270.0,15,18,5241.48,Top Customers
15271.0,6,24,4458.29,Top Customers
15272.0,56,6,2030.95,Old Top Customers
15273.0,599,1,228.96,Old Infrequent
15274.0,3,2,716.57,New Customers
15275.0,30,1,609.19,New Customers
15276.0,65,4,601.3,Old Top Customers
15277.0,46,2,476.34,New Customers
15278.0,561,4,496.16,Old Infrequent
15279.0,354,5,1554.84,Old Top Customers
15280.0,171,3,397.52,Old Infrequent
15281.0,58,16,8317.62,Old Top Customers
15282.0,569,1,348.59,Old Infrequent
15283.0,389,3,135.43,Old Infrequent
15284.0,499,1,24.75,Old Infrequent
15285.0,407,1,94.92,Old Infrequent
15286.0,49,1,240.55,New Customers
15287.0,21,5,854.58,New Customers
15288.0,42,10,3706.53,Old Top Customers
15289.0,28,5,1570.71,New Customers
15290.0,4,26,10355.58,Top Customers
15291.0,25,39,13077.44,Top Customers
15292.0,200,1,178.39,Old Infrequent
15293.0,665,1,247.5,Old Infrequent
15294.0,399,1,222.3,Old Infrequent
15295.0,653,1,207.04,Old Infrequent
15296.0,43,12,10204.13,Old Top Customers
15297.0,9,3,635.04,New Customers
15298.0,1,23,7958.43,Top Customers
15299.0,66,9,5550.52,Old Top Customers
15300.0,63,1,496.44,New Customers
15301.0,50,17,6867.44,Old Top Customers
15302.0,721,1,291.05,Old Infrequent
15303.0,289,3,1178.78,Old Infrequent
15304.0,60,9,782.3,Old Top Customers
15305.0,554,1,93.6,Old Infrequent
15306.0,63,9,3480.98,Old Top Customers
15307.0,95,1,205.3,Old Infrequent
15308.0,270,1,302.27,Old Infrequent
15309.0,610,4,732.53,Old Infrequent
15310.0,478,1,1634.64,Old Infrequent
15311.0,0,207,111469.45,Top Customers
15312.0,74,12,2916.49,Old Top Customers
15313.0,109,1,52.0,Old Infrequent
15314.0,198,3,800.65,Old Infrequent
15315.0,63,2,551.54,New Customers
15316.0,326,1,165.0,Old Infrequent
15317.0,676,1,112.05,Old Infrequent
15318.0,3,1,312.62,New Customers
15319.0,283,1,204.5,Old Infrequent
15320.0,43,1,267.13,New Customers
15321.0,48,12,6494.6,Old Top Customers
15322.0,63,2,1314.15,New Customers
15323.0,532,3,320.9,Old Infrequent
15324.0,700,1,140.22,Old Infrequent
15325.0,103,8,1595.71,Old Top Customers
15326.0,333,5,1529.82,Old Top Customers
15327.0,52,1,208.75,New Customers
15328.0,407,1,107.24,Old Infrequent
15329.0,34,11,2737.18,Old Top Customers
15330.0,31,2,714.96,New Customers
15331.0,499,2,722.71,Old Infrequent
15332.0,365,6,4832.68,Old Top Customers
15333.0,207,1,1028.56,Old Infrequent
15334.0,156,3,347.87,Old Infrequent
15335.0,53,1,170.22,New Customers
15336.0,401,1,240.5,Old Infrequent
15337.0,402,1,344.72,Old Infrequent
15338.0,676,1,277.93,Old Infrequent
15339.0,65,7,1627.27,Old Top Customers
15340.0,561,1,105.5,Old Infrequent
15341.0,80,2,2401.02,Old Top Customers
15342.0,115,1,391.76,Old Infrequent
15343.0,86,1,364.5,New Customers
15344.0,0,3,476.58,Top Customers
15345.0,34,1,367.69,New Customers
15346.0,332,3,591.65,Old Infrequent
15347.0,365,4,1147.15,Old Infrequent
15348.0,71,1,158.04,New Customers
15349.0,157,2,463.91,Old Infrequent
15350.0,372,2,547.6,Old Infrequent
15351.0,11,10,3320.5,Top Customers
15352.0,548,1,111.15,Old Infrequent
15353.0,254,7,2772.57,Old Top Customers
15355.0,28,2,277.05,New Customers
15356.0,30,13,3239.57,Old Top Customers
15358.0,4,42,16213.65,Top Customers
15359.0,554,8,162.6,Old Infrequent
15360.0,39,1,427.93,New Customers
15361.0,361,4,689.07,Old Infrequent
15362.0,448,2,613.08,Old Infrequent
15363.0,240,2,670.16,Old Infrequent
15364.0,95,2,913.19,New Customers
15365.0,25,13,3791.98,Top Customers
15366.0,74,7,2389.08,Old Top Customers
15367.0,56,11,5005.73,Old Top Customers
15368.0,20,2,722.74,New Customers
15369.0,374,11,3346.43,Old Top Customers
15370.0,40,8,3713.51,Old Top Customers
15371.0,661,1,59.4,Old Infrequent
15372.0,136,8,5862.62,Old Top Customers
15373.0,7,17,2881.74,Top Customers
15374.0,128,2,307.32,Old Infrequent
15375.0,689,1,60.96,Old Infrequent
15376.0,39,3,1221.56,New Customers
15377.0,382,4,1144.55,Old Infrequent
15378.0,462,2,246.5,Old Infrequent
15379.0,168,8,4806.44,Old Top Customers
15380.0,8,11,3192.1,Top Customers
15381.0,213,5,1887.62,Old Top Customers
15382.0,14,12,13646.5,Top Customers
15384.0,169,4,2021.14,Old Top Customers
15385.0,39,3,942.08,New Customers
15386.0,185,1,394.14,Old Infrequent
15387.0,491,1,468.65,Old Infrequent
15388.0,269,1,140.54,Old Infrequent
15389.0,171,5,2733.8,Old Top Customers
15390.0,395,2,1216.66,Old Infrequent
15391.0,570,1,282.92,Old Infrequent
15392.0,4,7,2891.82,Top Customers
15393.0,15,5,891.34,New Customers
15394.0,9,11,5223.95,Top Customers
15395.0,325,1,107.45,Old Infrequent
15396.0,112,2,796.38,Old Infrequent
15397.0,289,1,94.0,Old Infrequent
15398.0,15,2,1339.63,New Customers
15399.0,0,3,815.77,Top Customers
15400.0,91,8,1252.8,Old Top Customers
15401.0,451,2,216.95,Old Infrequent
15402.0,148,6,1816.22,Old Top Customers
15403.0,491,2,170.88,Old Infrequent
15404.0,375,1,257.06,Old Infrequent
15405.0,188,2,659.84,Old Infrequent
15406.0,17,4,891.77,New Customers
15407.0,33,4,1046.74,New Customers
15408.0,263,1,267.18,Old Infrequent
15409.0,701,1,117.2,Old Infrequent
15410.0,83,10,4685.72,Old Top Customers
15411.0,25,4,1336.43,New Customers
15412.0,170,1,190.53,Old Infrequent
15413.0,691,5,6798.72,Old Top Customers
15414.0,9,3,774.9,New Customers
15415.0,312,1,559.61,Old Infrequent
15416.0,64,7,4554.65,Old Top Customers
15417.0,84,1,508.8,New Customers
15418.0,424,2,449.42,Old Infrequent
15419.0,24,1,135.86,New Customers
15420.0,433,6,743.0,Old Top Customers
15421.0,58,10,3805.34,Old Top Customers
15422.0,322,7,1615.02,Old Top Customers
15423.0,37,3,219.14,New Customers
15424.0,253,3,597.78,Old Infrequent
15425.0,399,4,1941.12,Old Top Customers
15426.0,18,9,2137.61,Top Customers
15427.0,32,3,1415.93,New Customers
15428.0,14,4,762.75,New Customers
15429.0,26,2,364.9,New Customers
15430.0,467,2,903.75,Old Infrequent
15431.0,502,1,153.24,Old Infrequent
15432.0,22,2,301.26,New Customers
15433.0,78,2,417.87,New Customers
15434.0,7,11,2517.11,Top Customers
15435.0,21,1,149.29,New Customers
15436.0,11,3,1067.75,New Customers
15437.0,261,2,393.45,Old Infrequent
15438.0,130,1,156.58,Old Infrequent
15439.0,404,4,1269.05,Old Infrequent
15440.0,54,3,383.68,New Customers
15441.0,395,3,1254.21,Old Infrequent
15442.0,248,1,594.0,Old Infrequent
15443.0,1,14,5054.44,Top Customers
15444.0,8,2,1411.21,New Customers
15445.0,263,2,284.5,Old Infrequent
15446.0,376,3,390.0,Old Infrequent
15447.0,330,5,484.93,Old Infrequent
15448.0,312,2,788.81,Old Infrequent
15449.0,25,3,971.22,New Customers
15450.0,29,1,429.84,New Customers
15451.0,433,2,226.86,Old Infrequent
15452.0,29,6,1785.11,Old Top Customers
15453.0,1,7,1371.77,Top Customers
15454.0,361,2,303.89,Old Infrequent
15455.0,597,1,38.25,Old Infrequent
15456.0,282,10,2091.52,Old Top Customers
15457.0,261,1,237.07,Old Infrequent
15458.0,24,2,370.44,New Customers
15459.0,416,2,202.83,Old Infrequent
15460.0,353,1,214.26,Old Infrequent
15461.0,460,2,391.3,Old Infrequent
15462.0,93,4,737.05,Old Top Customers
15463.0,28,1,126.14,New Customers
15464.0,337,1,1044.65,Old Infrequent
15465.0,19,32,11670.9,Top Customers
15466.0,84,4,1560.46,Old Top Customers
15467.0,8,3,511.88,New Customers
15468.0,34,3,1387.48,New Customers
15469.0,42,3,834.4,New Customers
15470.0,575,1,63.42,Old Infrequent
15471.0,1,3,1292.01,Top Customers
15472.0,112,1,371.56,Old Infrequent
15473.0,13,7,1638.0,Top Customers
15474.0,595,1,150.35,Old Infrequent
15475.0,76,1,454.11,New Customers
15476.0,379,4,2180.28,Old Top Customers
15477.0,649,1,368.4,Old Infrequent
15478.0,39,3,1940.98,New Customers
15479.0,732,1,147.4,Old Infrequent
15480.0,115,3,3592.25,Old Top Customers
15481.0,400,1,1993.34,Old Infrequent
15482.0,15,18,8845.92,Top Customers
15483.0,160,10,798.9,Old Top Customers
15484.0,0,6,4620.9,Top Customers
15485.0,29,7,4663.92,Old Top Customers
15486.0,526,1,102.0,Old Infrequent
15487.0,679,1,231.32,Old Infrequent
15488.0,92,5,431.92,Old Top Customers
15489.0,22,8,2327.36,Top Customers
15490.0,429,1,181.35,Old Infrequent
15491.0,94,6,3090.85,Old Top Customers
15492.0,27,2,659.46,New Customers
15493.0,32,9,4078.64,Old Top Customers
15494.0,20,5,3702.6,New Customers
15495.0,378,1,246.5,Old Infrequent
15496.0,630,1,146.14,Old Infrequent
15497.0,17,9,8643.46,Top Customers
15498.0,2,44,24742.81,Top Customers
15499.0,723,1,158.65,Old Infrequent
15500.0,7,4,1131.56,New Customers
15501.0,404,2,399.95,Old Infrequent
15502.0,15,12,8269.15,Top Customers
15503.0,362,2,257.3,Old Infrequent
15504.0,80,4,381.5,Old Top Customers
15505.0,52,5,3497.14,Old Top Customers
15506.0,22,6,2030.33,New Customers
15507.0,171,1,475.86,Old Infrequent
15508.0,188,6,991.97,Old Top Customers
15509.0,379,1,152.41,Old Infrequent
15510.0,330,1,250.0,Old Infrequent
15511.0,11,5,900.53,New Customers
15512.0,155,4,331.58,Old Top Customers
15513.0,30,35,25950.95,Top Customers
15514.0,11,18,5091.34,Top Customers
15515.0,386,1,171.81,Old Infrequent
15516.0,44,3,62.43,New Customers
15517.0,232,1,267.03,Old Infrequent
15518.0,63,15,4081.59,Old Top Customers
15519.0,382,2,344.61,Old Infrequent
15520.0,1,1,343.5,New Customers
15521.0,35,16,6731.29,Old Top Customers
15522.0,32,2,397.99,New Customers
15523.0,83,16,17119.24,Old Top Customers
15524.0,24,2,591.4,New Customers
15525.0,1,4,872.82,Top Customers
15526.0,32,2,148.44,New Customers
15527.0,18,22,5163.49,Top Customers
15528.0,253,1,229.33,Old Infrequent
15529.0,22,12,4753.66,Top Customers
15530.0,21,5,1808.68,New Customers
15531.0,7,2,1972.39,New Customers
15532.0,24,10,3653.35,Top Customers
15533.0,18,3,746.92,New Customers
15534.0,725,1,162.25,Old Infrequent
15535.0,172,6,955.12,Old Top Customers
15536.0,408,1,259.09,Old Infrequent
15537.0,162,1,110.92,Old Infrequent
15538.0,537,6,3036.1,Old Top Customers
15539.0,6,1,538.46,New Customers
15540.0,10,2,460.68,New Customers
15541.0,113,1,85.13,Old Infrequent
15542.0,511,3,828.16,Old Infrequent
15543.0,287,2,242.26,Old Infrequent
15544.0,8,20,7779.58,Top Customers
15545.0,53,2,288.97,New Customers
15547.0,6,26,9989.15,Top Customers
15548.0,595,1,158.09,Old Infrequent
15549.0,76,8,2292.91,Old Top Customers
15550.0,3,12,1965.87,Top Customers
15551.0,36,7,1629.01,Old Top Customers
15552.0,216,2,252.52,Old Infrequent
15553.0,59,1,428.93,New Customers
15554.0,277,1,217.2,Old Infrequent
15555.0,11,36,10865.52,Top Customers
15556.0,23,1,279.77,New Customers
15557.0,28,1,468.91,New Customers
15558.0,638,1,131.88,Old Infrequent
15559.0,567,1,1109.4,Old Infrequent
15560.0,397,2,153.52,Old Infrequent
15561.0,11,8,1856.54,Top Customers
15562.0,351,3,671.43,Old Infrequent
15563.0,8,6,2764.67,Top Customers
15564.0,462,2,70.74,Old Infrequent
15565.0,49,2,173.16,New Customers
15566.0,392,2,227.87,Old Infrequent
15567.0,18,1,186.01,New Customers
15568.0,2,3,758.29,Top Customers
15569.0,103,10,3501.85,Old Top Customers
15570.0,6,25,8672.44,Top Customers
15571.0,11,14,3882.27,Top Customers
15572.0,4,10,3947.35,Top Customers
15573.0,31,5,1180.47,New Customers
15574.0,177,6,1059.44,Old Top Customers
15575.0,619,1,30.1,Old Infrequent
15576.0,37,1,921.37,New Customers
15577.0,150,5,396.03,Old Top Customers
15578.0,161,1,127.1,Old Infrequent
15579.0,68,5,1215.38,Old Top Customers
15580.0,376,8,1216.15,Old Top Customers
15581.0,155,34,4336.96,Old Top Customers
15582.0,24,3,682.91,New Customers
15583.0,375,1,95.96,Old Infrequent
15584.0,23,6,1268.2,New Customers
15585.0,176,1,455.3,Old Infrequent
15586.0,590,3,1128.66,Old Infrequent
15587.0,49,7,1522.08,Old Top Customers
15588.0,677,1,579.6,Old Infrequent
15589.0,252,3,456.58,Old Infrequent
15590.0,381,5,1496.6,Old Top Customers
15591.0,582,3,217.9,Old Infrequent
15592.0,46,1,388.58,New Customers
15593.0,70,1,199.8,New Customers
15594.0,15,5,1767.53,New Customers
15595.0,487,1,357.6,Old Infrequent
15596.0,100,9,2621.27,Old Top Customers
15597.0,29,2,554.52,New Customers
15598.0,34,2,543.02,New Customers
15599.0,26,3,1250.06,New Customers
15600.0,427,4,1178.71,Old Infrequent
15601.0,10,30,13869.78,Top Customers
15602.0,7,16,2883.42,Top Customers
15603.0,78,2,74.73,New Customers
15604.0,51,1,216.39,New Customers
15605.0,35,9,1738.55,Old Top Customers
15606.0,56,17,4733.47,Old Top Customers
15607.0,336,9,1616.37,Old Top Customers
15608.0,27,5,1785.98,New Customers
15609.0,182,1,270.03,Old Infrequent
15610.0,51,1,112.46,New Customers
15611.0,9,26,2858.37,Top Customers
15612.0,35,2,195.15,New Customers
15613.0,609,1,433.72,Old Infrequent
15614.0,427,4,2958.46,Old Top Customers
15615.0,9,47,21282.07,Top Customers
15616.0,437,1,317.11,Old Infrequent
15617.0,395,3,828.55,Old Infrequent
15618.0,32,4,747.03,New Customers
15619.0,10,1,336.4,New Customers
15620.0,49,4,1909.93,Old Top Customers
15621.0,3,4,1158.77,Top Customers
15622.0,2,17,7318.08,Top Customers
15623.0,140,8,2437.05,Old Top Customers
15624.0,116,4,588.13,Old Top Customers
15625.0,99,9,3203.25,Old Top Customers
15626.0,74,3,1049.37,Old Top Customers
15627.0,456,2,566.9,Old Infrequent
15628.0,4,17,5284.18,Top Customers
15629.0,449,4,2240.9,Old Top Customers
15630.0,44,3,1475.45,New Customers
15631.0,641,1,596.67,Old Infrequent
15632.0,15,8,3147.31,Top Customers
15633.0,508,13,4156.91,Old Top Customers
15634.0,16,2,554.65,New Customers
15635.0,395,1,100.35,Old Infrequent
15636.0,89,4,1444.58,Old Top Customers
15637.0,52,5,797.59,Old Top Customers
15638.0,300,6,2137.2,Old Top Customers
15639.0,133,3,1028.33,Old Top Customers
15640.0,3,29,23340.29,Top Customers
15641.0,104,12,5345.55,Old Top Customers
15642.0,729,1,105.78,Old Infrequent
15643.0,178,3,647.4,Old Infrequent
15644.0,165,4,803.54,Old Top Customers
15645.0,18,3,1042.15,New Customers
15646.0,157,5,762.31,Old Top Customers
15647.0,414,1,169.0,Old Infrequent
15648.0,203,2,582.05,Old Infrequent
15649.0,335,4,1660.35,Old Top Customers
15650.0,514,2,539.03,Old Infrequent
15651.0,36,5,1259.06,New Customers
15652.0,90,5,1397.44,Old Top Customers
15653.0,92,2,877.44,New Customers
15654.0,8,2,922.53,New Customers
15655.0,232,1,511.32,Old Infrequent
15656.0,44,4,748.5,New Customers
15657.0,22,1,30.0,New Customers
15658.0,189,8,1964.14,Old Top Customers
15659.0,43,3,532.49,New Customers
15660.0,24,14,2537.5,Top Customers
15661.0,316,8,1215.95,Old Top Customers
15662.0,660,2,283.73,Old Infrequent
15663.0,105,1,138.14,Old Infrequent
15664.0,50,4,1189.85,Old Top Customers
15665.0,167,5,3987.07,Old Top Customers
15666.0,471,2,633.7,Old Infrequent
15667.0,39,1,301.32,New Customers
15668.0,217,1,76.32,Old Infrequent
15669.0,39,4,677.69,New Customers
15670.0,296,2,315.2,Old Infrequent
15671.0,18,7,2643.99,Top Customers
15672.0,724,1,45.3,Old Infrequent
15673.0,87,9,6199.37,Old Top Customers
15674.0,72,12,6217.85,Old Top Customers
15675.0,80,4,542.04,Old Top Customers
15676.0,8,3,3324.09,New Customers
15677.0,48,3,1305.63,New Customers
15678.0,52,3,1825.94,New Customers
15679.0,23,4,781.28,New Customers
15680.0,8,10,3985.59,Top Customers
15681.0,17,14,2480.2,Top Customers
15682.0,598,2,316.99,Old Infrequent
15683.0,116,2,524.54,Old Infrequent
15684.0,546,3,147.8,Old Infrequent
15685.0,449,1,55.98,Old Infrequent
15686.0,419,1,90.0,Old Infrequent
15687.0,8,9,2981.5,Top Customers
15688.0,418,1,190.57,Old Infrequent
15689.0,119,3,521.03,Old Top Customers
15690.0,3,2,239.76,New Customers
15691.0,251,4,511.8,Old Infrequent
15692.0,27,1,191.04,New Customers
15693.0,658,1,37.5,Old Infrequent
15694.0,0,24,9734.13,Top Customers
15695.0,266,4,1131.04,Old Top Customers
15696.0,32,13,3732.12,Old Top Customers
15697.0,689,1,246.75,Old Infrequent
15698.0,623,1,46.2,Old Infrequent
15699.0,17,1,309.65,New Customers
15700.0,171,2,664.03,Old Infrequent
15701.0,1,4,1529.0,Top Customers
15702.0,475,1,112.57,Old Infrequent
15703.0,264,1,211.5,Old Infrequent
15704.0,139,6,3660.88,Old Top Customers
15705.0,200,1,143.1,Old Infrequent
15706.0,59,4,1001.81,Old Top Customers
15707.0,34,4,916.98,New Customers
15708.0,40,9,3840.73,Old Top Customers
15709.0,283,2,327.85,Old Infrequent
15710.0,416,1,898.87,Old Infrequent
15711.0,556,2,420.25,Old Infrequent
15712.0,8,12,3467.46,Top Customers
15713.0,142,4,814.84,Old Top Customers
15714.0,11,5,783.96,New Customers
15715.0,555,5,658.02,Old Infrequent
15716.0,145,11,2482.74,Old Top Customers
15717.0,233,5,607.0,Old Top Customers
15718.0,539,1,293.79,Old Infrequent
15719.0,32,31,10117.22,Top Customers
15720.0,23,2,739.22,New Customers
15721.0,11,1,471.4,New Customers
15722.0,35,11,5107.85,Old Top Customers
15723.0,364,4,930.7,Old Infrequent
15724.0,200,3,299.8,Old Infrequent
15725.0,14,1,415.25,New Customers
15726.0,389,1,321.91,Old Infrequent
15727.0,16,15,9371.71,Top Customers
15728.0,48,2,409.8,New Customers
15729.0,197,3,154.7,Old Infrequent
15730.0,65,5,1708.18,Old Top Customers
15731.0,553,1,125.3,Old Infrequent
15732.0,211,10,1499.42,Old Top Customers
15733.0,282,1,162.3,Old Infrequent
15734.0,114,4,2263.3,Old Top Customers
15735.0,420,1,327.68,Old Infrequent
15736.0,429,2,1631.17,Old Infrequent
15737.0,14,8,1138.21,Top Customers
15738.0,18,40,12899.4,Top Customers
15739.0,65,1,449.12,New Customers
15740.0,48,1,154.88,New Customers
15741.0,457,2,208.62,Old Infrequent
15742.0,618,1,156.87,Old Infrequent
15743.0,15,4,775.96,New Customers
15744.0,77,1,34.8,New Customers
15745.0,8,4,1071.24,New Customers
15746.0,133,1,182.96,Old Infrequent
15747.0,12,9,2497.86,Top Customers
15748.0,39,3,609.81,New Customers
15749.0,234,3,21535.9,Old Top Customers
15750.0,2,18,6362.6,Top Customers
15751.0,460,10,1306.09,Old Top Customers
15752.0,39,9,3916.46,Old Top Customers
15753.0,304,1,79.2,Old Infrequent
15754.0,50,9,3001.86,Old Top Customers
15755.0,0,17,5936.95,Top Customers
15756.0,60,4,528.01,New Customers
15757.0,65,6,2940.36,Old Top Customers
15758.0,24,1,205.25,New Customers
15759.0,217,7,810.98,Old Top Customers
15761.0,442,1,143.05,Old Infrequent
15762.0,64,2,583.75,New Customers
15763.0,31,2,1048.67,New Customers
15764.0,80,8,4453.28,Old Top Customers
15765.0,666,1,370.63,Old Infrequent
15766.0,63,3,799.66,New Customers
15768.0,115,34,15267.26,Old Top Customers
15769.0,6,46,83825.52,Top Customers
15770.0,612,1,321.45,Old Infrequent
15771.0,603,3,1006.54,Old Infrequent
15772.0,417,1,280.88,Old Infrequent
15773.0,5,2,774.52,New Customers
15774.0,68,6,1281.35,Old Top Customers
15775.0,244,2,150.5,Old Infrequent
15776.0,132,1,241.62,Old Infrequent
15777.0,240,7,1732.16,Old Top Customers
15778.0,430,1,307.95,Old Infrequent
15779.0,462,2,124.08,Old Infrequent
15780.0,183,3,475.28,Old Infrequent
15781.0,24,3,333.56,New Customers
15782.0,9,4,3985.65,Top Customers
15783.0,10,1,246.3,New Customers
15784.0,467,2,848.33,Old Infrequent
15785.0,29,16,5825.33,Top Customers
15786.0,43,5,8379.65,Old Top Customers
15787.0,25,3,932.87,New Customers
15788.0,500,1,215.53,Old Infrequent
15789.0,357,6,1932.01,Old Top Customers
15790.0,9,1,218.75,New Customers
15791.0,43,5,3541.79,Old Top Customers
15792.0,399,2,933.84,Old Infrequent
15793.0,8,8,2382.92,Top Customers
15794.0,735,2,777.0,Old Infrequent
15795.0,149,8,1979.87,Old Top Customers
15796.0,0,17,5056.75,Top Customers
15797.0,112,5,2806.08,Old Top Customers
15798.0,492,3,1535.37,Old Infrequent
15799.0,75,4,1421.34,Old Top Customers
15800.0,106,7,1205.23,Old Top Customers
15801.0,45,3,1042.19,New Customers
15803.0,50,4,1929.66,Old Top Customers
15804.0,0,13,3848.55,Top Customers
15805.0,22,30,9588.67,Top Customers
15806.0,45,3,784.58,New Customers
15807.0,49,5,1807.57,Old Top Customers
15808.0,305,21,17043.95,Old Top Customers
15809.0,35,7,862.88,Old Top Customers
15810.0,78,8,2724.8,Old Top Customers
15811.0,16,7,3345.25,Top Customers
15812.0,106,12,5186.17,Old Top Customers
15813.0,207,2,1303.91,Old Infrequent
15814.0,2,6,2531.84,Top Customers
15815.0,63,5,2100.6,Old Top Customers
15816.0,541,2,93.3,Old Infrequent
15817.0,420,3,2766.4,Old Infrequent
15818.0,587,1,340.5,Old Infrequent
15819.0,48,10,3911.28,Old Top Customers
15820.0,319,1,206.98,Old Infrequent
15821.0,43,2,570.96,New Customers
15822.0,2,6,1797.71,Top Customers
15823.0,336,2,3047.76,Old Infrequent
15824.0,452,2,890.94,Old Infrequent
15825.0,171,1,532.94,Old Infrequent
15826.0,50,4,2569.93,Old Top Customers
15827.0,72,27,3202.78,Old Top Customers
15828.0,374,1,1108.82,Old Infrequent
15829.0,98,2,636.14,New Customers
15830.0,28,1,547.7,New Customers
15831.0,57,3,740.64,New Customers
15832.0,253,1,836.79,Old Infrequent
15833.0,737,1,80.4,Old Infrequent
15834.0,69,7,3613.04,Old Top Customers
15835.0,43,4,954.09,New Customers
15836.0,44,1,117.47,New Customers
15837.0,64,2,777.01,New Customers
15838.0,10,34,72561.33,Top Customers
15839.0,24,3,1020.74,New Customers
15840.0,58,2,345.66,New Customers
15841.0,63,9,2716.5,Old Top Customers
15842.0,387,2,528.75,Old Infrequent
15843.0,303,1,118.95,Old Infrequent
15844.0,45,1,130.74,New Customers
15845.0,17,11,4273.65,Top Customers
15846.0,384,1,107.01,Old Infrequent
15847.0,37,5,822.57,New Customers
15848.0,621,1,137.99,Old Infrequent
15850.0,18,6,1006.75,New Customers
15851.0,526,1,109.73,Old Infrequent
15852.0,186,3,257.26,Old Infrequent
15853.0,51,1,110.8,New Customers
15854.0,3,21,5578.28,Top Customers
15855.0,136,6,1052.72,Old Top Customers
15856.0,3,52,31871.79,Top Customers
15857.0,18,2,570.48,New Customers
15858.0,15,13,3509.91,Top Customers
15859.0,431,1,438.46,Old Infrequent
15860.0,40,17,2358.8,Old Top Customers
15861.0,11,12,4116.1,Top Customers
15862.0,7,13,2466.69,Top Customers
15863.0,25,5,355.1,New Customers
15864.0,21,7,2014.22,Top Customers
15865.0,40,5,2241.42,Old Top Customers
15866.0,100,1,211.89,Old Infrequent
15867.0,4,31,8780.77,Top Customers
15868.0,582,1,94.53,Old Infrequent
15869.0,276,3,321.11,Old Infrequent
15870.0,32,4,847.81,New Customers
15871.0,436,1,33.1,Old Infrequent
15872.0,14,4,729.25,New Customers
15873.0,492,3,110.88,Old Infrequent
15874.0,62,21,11135.0,Old Top Customers
15875.0,645,1,108.52,Old Infrequent
15876.0,408,2,1449.14,Old Infrequent
15877.0,1,2,437.83,New Customers
15878.0,561,2,330.77,Old Infrequent
15879.0,403,4,1137.8,Old Infrequent
15880.0,368,1,299.03,Old Infrequent
15881.0,311,4,433.29,Old Infrequent
15882.0,198,8,1096.31,Old Top Customers
15883.0,1,2,396.48,New Customers
15884.0,431,2,244.6,Old Infrequent
15885.0,92,14,1722.57,Old Top Customers
15886.0,59,4,1052.87,Old Top Customers
15887.0,406,3,1027.15,Old Infrequent
15888.0,79,3,396.45,New Customers
15889.0,156,8,1396.6,Old Top Customers
15890.0,394,5,535.65,Old Infrequent
15891.0,226,1,509.13,Old Infrequent
15892.0,668,1,128.2,Old Infrequent
15893.0,481,1,305.28,Old Infrequent
15894.0,252,2,257.6,Old Infrequent
15895.0,149,1,179.17,Old Infrequent
15897.0,193,2,207.74,Old Infrequent
15898.0,0,25,4930.75,Top Customers
15899.0,368,1,56.25,Old Infrequent
15900.0,23,4,876.67,New Customers
15901.0,16,6,667.89,New Customers
15902.0,379,1,145.01,Old Infrequent
15903.0,9,12,8859.82,Top Customers
15904.0,7,1,164.68,New Customers
15905.0,542,1,114.69,Old Infrequent
15906.0,19,10,2442.44,Top Customers
15907.0,3,3,881.87,Top Customers
15908.0,490,2,758.62,Old Infrequent
15909.0,173,1,191.94,Old Infrequent
